T|TIATS|202204|A|12|21|60|9519|400|9119|0|9119|0|0|0|0|0.0504|0.0577|7389|0.0162|0.0|1730|0.0|0|0.0000|0.0|
T|TIATS|202204|A|12|22|12|7773|1920|5853|0|5853|0|0|0|0|0.4271|0.1728|5768|0.0502|0.0|85|0.0|0|0.0000|0.0|
T|TIATS|202204|A|13|21|10|1281|525|756|0|756|0|0|0|0|0.1306||||||||||
T|TIATS|202204|AA|12|21|2528|415790|6406|409384|0|409384|0|0|0|0|-0.0198|0.0524|362023|0.0182|0.0|47361|0.0|0|0.0000|0.0|
T|TIATS|202204|AA|12|22|380|303175|3944|299231|0|299231|0|0|0|0|-0.0903|0.0630|286378|0.0187|0.0|12853|0.0|0|0.0000|0.0|
T|TIATS|202204|AA|12|23|47|94500|2000|92500|0|92500|0|0|0|0|-0.2353|0.0612|76500|0.0183|0.0|16000|0.0|0|0.0000|0.0|
T|TIATS|202204|AA|12|24|1|5000|0|5000|0|5000|0|0|0|0|1.3300|0.0000|5000|0.0150|0.0|0|0.0|0|0.0000|0.0|
T|TIATS|202204|AA|13|21|140|23002|3383|19619|0|19619|0|0|0|0|0.1438||||||||||
T|TIATS|202204|AA|13|22|33|24111|10217|13894|0|13894|0|0|0|0|0.1264||||||||||
T|TIATS|202204|AA|13|23|4|10276|6707|3569|0|3569|0|0|0|0|-0.2182||||||||||
T|TIATS|202204|AA|13|24|1|9300|9290|10|0|10|0|0|0|0|-0.3200||||||||||
T|TIATS|202204|AA|14|21|4|550|400|150|0|150|0|0|0|0|0.2700||||||||||
T|TIATS|202204|AA|15|21|1|100|100|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202204|AAAU|12|21|17|2713|0|2713|0|2713|0|0|0|0|0.0070|0.0070|823|0.0050|0.0|1890|0.0|0|0.0000|0.0|
T|TIATS|202204|AAAU|12|22|9|8920|0|8920|0|8920|0|0|0|0|0.0042|0.0028|6420|0.0050|0.0|2500|0.0|0|0.0000|0.0|
T|TIATS|202204|AAAU|12|24|1|5500|0|5500|0|5500|0|0|0|0|0.0000|0.0000|5500|0.0050|0.0|0|0.0|0|0.0000|0.0|
T|TIATS|202204|AAC|12|22|2|1200|600|600|0|600|0|0|0|0|0.0300|0.0200|0|0.0000|0.0|600|0.0|0|0.0000|0.0|
T|TIATS|202204|AAC U|12|21|4|800|200|600|0|600|0|0|0|0|0.0367|0.0367|400|0.0200|0.0|200|0.0|0|0.0000|0.0|
