T|TIATS|202402|A|12|21|63|9278|0|9278|0|9278|0|0|0|0|0.2445|0.1588|8079|0.0449|0.0|1199|0.0|0|0.0000|0.0|
T|TIATS|202402|A|12|22|3|2000|0|2000|0|2000|0|0|0|0|0.6690|0.1995|1600|0.0281|0.0|400|0.0|0|0.0000|0.0|
T|TIATS|202402|A|13|21|7|1105|45|1060|0|1060|0|0|0|0|0.3075||||||||||
T|TIATS|202402|A|14|21|1|100|100|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202402|AA|12|21|434|76261|3721|72540|0|72540|0|0|0|0|0.0216|0.0104|25539|0.0077|0.0|47001|0.0|0|0.0000|0.0|
T|TIATS|202402|AA|12|22|146|128831|6129|122702|0|122702|0|0|0|0|0.0599|0.0127|13530|0.0078|0.0|109172|0.0|0|0.0000|0.0|
T|TIATS|202402|AA|12|23|36|82485|14181|68304|0|68304|0|0|0|0|0.0221|0.0138|700|0.0057|0.0|67604|0.0|0|0.0000|0.0|
T|TIATS|202402|AA|13|21|17|2544|1198|1346|0|1346|0|0|0|0|0.0568||||||||||
T|TIATS|202402|AA|13|22|8|7644|5244|2400|0|2400|0|0|0|0|0.0246||||||||||
T|TIATS|202402|AA|13|23|2|4000|4000|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202402|AA|14|21|23|3425|3325|100|0|100|0|0|0|0|0.2800||||||||||
T|TIATS|202402|AA|14|22|5|4767|4267|500|0|500|0|0|0|0|0.1100||||||||||
T|TIATS|202402|AA|14|23|1|2200|2200|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202402|AA|15|21|2|500|500|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202402|AAAU|12|21|44|9082|0|9082|0|9082|0|0|0|0|0.0003|0.0001|8982|0.0050|0.0|100|0.0|0|0.0000|0.0|
T|TIATS|202402|AAAU|12|22|10|8455|0|8455|0|8455|0|0|0|0|-0.0009|0.0014|7289|0.0050|0.0|1166|0.0|0|0.0000|0.0|
T|TIATS|202402|AAAU|12|23|5|15891|0|15891|0|15891|0|0|0|0|0.0172|0.0025|11841|0.0050|0.0|4050|0.0|0|0.0000|0.0|
T|TIATS|202402|AACG|12|21|10|1400|100|1300|0|1300|0|0|0|0|0.0192|0.0246|200|0.0100|0.0|1100|0.0|0|0.0000|0.0|
T|TIATS|202402|AACI|12|21|3|600|0|600|0|600|0|0|0|0|-0.4417|0.0083|100|0.0100|0.0|500|0.0|0|0.0000|0.0|
T|TIATS|202402|AACI|13|22|2|2416|1816|600|0|600|0|0|0|0|-0.5000||||||||||
T|TIATS|202402|AADI|12|21|39|5852|0|5852|0|5852|0|0|0|0|0.0049|0.0102|200|0.0050|0.0|5652|0.0|0|0.0000|0.0|
T|TIATS|202402|AADI|12|22|12|12093|91|12002|0|12002|0|0|0|0|-0.0001|0.0106|1402|0.0200|0.0|10600|0.0|0|0.0000|0.0|
T|TIATS|202402|AADI|12|23|3|9600|2600|7000|0|7000|0|0|0|0|0.0324|0.0124|2500|0.0050|0.0|4500|0.0|0|0.0000|0.0|
T|TIATS|202402|AADI|13|21|3|700|0|700|0|700|0|0|0|0|0.0014||||||||||
T|TIATS|202402|AADI|14|21|4|400|400|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202402|AAGR|12|21|86|10393|100|10293|0|10293|0|0|0|0|0.0305|0.0290|9328|0.0084|0.0|965|0.0|0|0.0000|0.0|
T|TIATS|202402|AAGR|12|22|8|6873|565|6308|0|6308|0|0|0|0|0.0271|0.0248|5808|0.0072|0.0|500|0.0|0|0.0000|0.0|
T|TIATS|202402|AAGR|13|21|4|600|0|600|0|600|0|0|0|0|0.0000||||||||||
T|TIATS|202402|AAGR|13|23|1|2690|2690|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202402|AAGR|14|21|3|400|0|400|0|400|0|0|0|0|-0.0112||||||||||
T|TIATS|202402|AAL|12|21|605|104230|3205|101025|0|101025|0|0|0|0|-0.0001|0.0018|83235|0.0050|0.0|17790|0.0|0|0.0000|0.0|
T|TIATS|202402|AAL|12|22|212|198726|1978|196748|0|196748|0|0|0|0|-0.0007|0.0044|110149|0.0050|0.0|86599|0.0|0|0.0000|0.0|
T|TIATS|202402|AAL|12|23|58|152131|11359|140772|0|140772|0|0|0|0|-0.0010|0.0073|38100|0.0050|0.0|102672|0.0|0|0.0000|0.0|
T|TIATS|202402|AAL|12|24|3|16300|0|16300|0|16300|0|0|0|0|0.0934|0.0097|500|0.0050|0.0|15800|0.0|0|0.0000|0.0|
T|TIATS|202402|AAL|14|21|35|4150|3950|200|0|200|0|0|0|0|0.0300||||||||||
T|TIATS|202402|AAL|14|22|9|6451|5951|500|0|500|0|0|0|0|-0.0300||||||||||
T|TIATS|202402|AAL|15|21|1|200|200|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202402|AAMC|12|21|7|732|0|732|0|732|0|0|0|0|0.1877|0.2565|732|0.0154|0.0|0|0.0|0|0.0000|0.0|
T|TIATS|202402|AAME|12|21|1|100|0|100|0|100|0|0|0|0|0.0900|0.0800|100|0.0100|0.0|0|0.0|0|0.0000|0.0|
T|TIATS|202402|AAN|12|21|26|5700|0|5700|0|5700|0|0|0|0|0.0122|0.0206|730|0.0235|0.0|4970|0.0|0|0.0000|0.0|
T|TIATS|202402|AAN|12|22|6|4441|0|4441|0|4441|0|0|0|0|0.1666|0.0661|0|0.0000|0.0|4441|0.0|0|0.0000|0.0|
T|TIATS|202402|AAN|13|21|3|300|200|100|0|100|0|0|0|0|0.0400||||||||||
T|TIATS|202402|AAN|14|21|1|100|100|0|0|0|0|0|0|0|0.0000||||||||||
